date,spy_open,spy_high,spy_low,spy_adj_close,spy_volume,log_return,rolling_volatility_30d,umich_sentiment
2022-02-03,425.400637,427.30618,420.457499,421.297089,118024400,-0.023786,0.181408,62.8
2022-02-04,421.061214,427.126903,418.683971,423.278076,118454400,0.004691,0.179225,62.8
2022-02-07,424.042169,425.438299,420.58953,421.919647,84472900,-0.003214,0.177835,62.8
2022-02-08,421.419708,426.315661,419.99525,425.391174,81012000,0.008194,0.174098,62.8
2022-02-09,429.428625,431.937921,429.230531,431.617188,92589900,0.01453,0.180485,62.8
2022-02-10,425.768488,431.77758,421.863063,423.862946,140103700,-0.018129,0.186661,62.8
2022-02-11,423.947846,426.023184,414.071042,415.504913,153214600,-0.019916,0.193735,62.8
2022-02-14,414.995577,416.580387,410.675049,414.146545,123006300,-0.003275,0.193745,62.8
2022-02-15,418.589569,420.995082,418.070713,420.825287,88482700,0.015998,0.199768,62.8
2022-02-16,418.77835,422.674362,416.901106,421.297089,84863600,0.001121,0.199936,62.8
2022-02-17,418.108574,421.26878,411.693852,412.297577,102259100,-0.021593,0.201674,62.8
2022-02-18,412.552209,413.806872,407.354408,409.627869,132642900,-0.006496,0.201989,62.8
2022-02-22,407.420497,410.825952,401.73211,405.231934,124391800,-0.01079,0.203385,62.8
2022-02-23,408.146837,408.712848,397.477629,398.04364,132578000,-0.017898,0.20801,62.8
2022-02-24,387.732905,404.467833,387.374459,404.033875,213942900,0.014937,0.2117,62.8
2022-02-25,405.269659,413.033384,403.618808,412.948486,121804500,0.021824,0.223181,62.8
2022-02-28,407.552523,413.372962,406.297889,411.891907,145615000,-0.002562,0.220538,62.8
2022-03-01,410.391997,412.401322,402.911264,405.618683,137785900,-0.015347,0.223708,59.4
2022-03-02,407.873294,414.806872,407.11863,413.080566,117726500,0.018229,0.226728,59.4
2022-03-03,415.514401,416.118126,409.222289,411.024078,105501700,-0.004991,0.225384,59.4
2022-03-04,407.288354,408.816565,403.637621,407.68457,113978200,-0.008158,0.224409,59.4
2022-03-07,407.099664,407.807171,395.60031,395.666351,137896600,-0.029922,0.233454,59.4
2022-03-08,395.845534,403.005503,391.600491,392.666473,164772700,-0.007611,0.233474,59.4
2022-03-09,401.052957,405.175362,398.864394,403.194336,116990800,0.026458,0.245121,59.4
2022-03-10,398.58128,402.269755,396.619139,401.373596,93972700,-0.004526,0.245331,59.4
2022-03-11,403.86398,404.477147,395.760667,396.270081,95636300,-0.012797,0.24758,59.4
2022-03-14,397.043734,400.496345,392.232678,393.374115,95729200,-0.007335,0.236125,59.4
2022-03-15,395.987117,402.65656,394.713627,402.024536,106219100,0.021752,0.239217,59.4
2022-03-16,405.53384,410.995777,400.732198,410.939178,144954800,0.021932,0.247832,59.4
2022-03-17,409.024166,416.080383,408.646834,416.080383,102676900,0.012433,0.249023,59.4
2022-03-18,414.467879,420.959303,413.729787,420.637573,106345500,0.010893,0.241883,59.4
2022-03-21,420.467317,422.473413,417.003952,420.514648,88349800,-0.000292,0.241464,59.4
2022-03-22,421.905539,426.371952,421.905539,425.43515,74650400,0.011633,0.243688,59.4
2022-03-23,422.899164,424.394264,419.871077,419.956238,79426100,-0.012962,0.245423,59.4
2022-03-24,421.981331,426.296337,420.864735,426.286865,64736900,0.014962,0.245654,59.4
2022-03-25,426.920824,428.643049,424.337487,428.368622,77101300,0.004872,0.240226,59.4
2022-03-28,427.77246,431.415619,425.879912,431.415619,68529800,0.007088,0.233071,59.4
2022-03-29,435.304827,437.244705,432.617413,436.752625,86581500,0.012295,0.234805,59.4
2022-03-30,435.607629,436.42144,431.945555,434.055756,79666900,-0.006194,0.231912,59.4
2022-03-31,433.28921,434.112463,426.920778,427.375,121699900,-0.015511,0.236815,59.4
2022-04-01,428.955366,429.097301,425.00942,428.586334,89048800,0.00283,0.227429,65.2
2022-04-04,428.784974,432.361887,427.961721,432.257782,59601000,0.00853,0.227127,65.2
2022-04-05,430.762772,433.232533,425.652899,426.797882,74214500,-0.012712,0.228118,65.2
2022-04-06,422.880266,424.810644,419.643998,422.530121,106898000,-0.01005,0.223335,65.2
2022-04-07,421.650067,426.476068,419.700746,424.65921,78097200,0.005026,0.220167,65.2
2022-04-08,423.902216,426.419307,421.981281,423.523712,79272700,-0.002677,0.211967,65.2
2022-04-11,420.249651,421.091848,415.783266,416.28479,89770500,-0.01724,0.218193,65.2
2022-04-12,419.274971,421.801534,413.190437,414.74234,84363600,-0.003712,0.213472,65.2
2022-04-13,414.496321,420.249653,414.316526,419.492645,74070400,0.011389,0.209486,65.2
2022-04-14,419.719744,420.836369,414.165121,414.269226,97869500,-0.01253,0.212328,65.2
2022-04-18,413.341833,416.12388,412.206293,414.439514,66002500,0.000411,0.210822,65.2
2022-04-19,414.335372,421.848787,414.16505,421.129639,77821000,0.016014,0.194539,65.2
2022-04-20,422.908638,423.52371,419.653454,420.817352,65224400,-0.000742,0.192574,65.2
2022-04-21,424.44168,425.832703,413.616304,414.524719,85417300,-0.015066,0.184772,65.2
2022-04-22,413.436411,414.543535,402.582651,403.150421,132471800,-0.027823,0.202253,65.2
2022-04-25,400.907831,405.658115,396.337313,405.487793,119647700,0.005781,0.199063,65.2
2022-04-26,402.951763,403.150501,393.71615,393.744537,103996300,-0.029388,0.216371,65.2
2022-04-27,394.823206,400.198062,392.713034,394.851593,122030000,0.002808,0.206591,65.2
2022-04-28,399.601958,406.557076,395.163931,404.825378,105449100,0.024946,0.20961,65.2
2022-04-29,400.832117,402.98962,389.117243,389.864807,145491100,-0.037656,0.231847,65.2
2022-05-02,389.931025,393.574184,383.259778,392.211548,158312500,0.006001,0.229877,58.4
2022-05-03,392.713009,396.422386,391.151635,394.009399,100028200,0.004573,0.230683,58.4
2022-05-04,394.67178,406.575918,391.482843,406.008148,144247900,0.029998,0.245873,58.4
2022-05-05,401.740547,402.166382,387.442364,391.577576,172929100,-0.03619,0.263798,58.4
2022-05-06,389.013107,392.514303,383.931622,389.240204,151770800,-0.005987,0.258803,58.4
2022-05-09,383.335471,384.575087,375.197512,376.777802,155586100,-0.032541,0.271291,58.4
2022-05-10,382.758218,384.262789,373.607768,377.648346,132497200,0.002308,0.269901,58.4
2022-05-11,376.683232,382.332488,370.901483,371.649048,142361000,-0.016013,0.267107,58.4
2022-05-12,368.450583,374.535116,364.457307,371.261017,125090800,-0.001045,0.267387,58.4
2022-05-13,375.396184,381.518575,374.355277,380.137024,104174400,0.023626,0.278128,58.4
2022-05-16,378.490528,382.266151,376.238392,378.594604,78622400,-0.004066,0.277394,58.4
2022-05-17,384.688669,386.619076,380.950876,386.382507,83029700,0.020362,0.284126,58.4
2022-05-18,381.821464,382.105335,369.567207,370.806824,117674500,-0.041147,0.303238,58.4
2022-05-19,367.7409,372.96435,366.312018,368.535767,98510700,-0.006143,0.302849,58.4
2022-05-20,372.122131,375.699044,360.095,368.696625,131432200,0.000436,0.301877,58.4
2022-05-23,371.724716,376.361481,369.406363,375.595001,76414900,0.018537,0.309289,58.4
2022-05-24,371.469193,373.920038,366.170054,372.727753,91448800,-0.007663,0.306965,58.4
2022-05-25,371.23264,377.989048,370.835221,376.020782,91472900,0.008796,0.309088,58.4
2022-05-26,377.250968,385.171274,377.042786,383.53421,82168300,0.019784,0.313474,58.4
2022-05-27,385.994468,393.063133,385.795759,392.949585,84768700,0.024252,0.321762,58.4
2022-05-31,391.331436,394.085096,388.000563,390.744751,95937000,-0.005627,0.321883,58.4
2022-06-01,392.864514,393.877005,385.067198,387.58429,86585800,-0.008121,0.317745,50.0
2022-06-02,387.423437,395.012543,385.171301,394.96524,79609600,0.018864,0.323853,50.0
2022-06-03,390.243271,391.795173,387.508555,388.483215,71874300,-0.016548,0.324396,50.0
2022-06-06,392.495426,394.227094,388.492678,389.666077,57508900,0.00304,0.315389,50.0
2022-06-07,386.174293,393.85803,385.710599,393.403809,59272400,0.009546,0.316294,50.0
2022-06-08,391.691072,393.479543,388.331812,389.126678,64350000,-0.010932,0.306268,50.0
2022-06-09,387.347657,389.618708,379.872101,379.872101,86289800,-0.02407,0.313645,50.0
2022-06-10,373.66457,374.51621,368.810181,368.857483,132893900,-0.029424,0.313711,50.0
2022-06-13,359.442033,361.296721,353.243923,354.8526,170004900,-0.038708,0.314732,50.0
2022-06-14,356.603262,357.634697,350.679579,353.783356,104011800,-0.003018,0.313539,50.0
2022-06-15,357.085827,363.274465,352.127362,358.826996,125666800,0.014156,0.316879,50.0
2022-06-16,350.603803,351.010693,344.519242,346.951172,134473300,-0.033656,0.31275,50.0
2022-06-17,347.366615,351.04451,344.192412,347.699219,111113900,0.002154,0.299229,50.0
2022-06-21,353.429884,357.839546,353.353839,356.452026,76811900,0.024862,0.310558,50.0
2022-06-22,352.222936,359.920869,351.804774,355.805817,90059400,-0.001815,0.2976,50.0
2022-06-23,357.944143,360.025408,354.380288,359.29364,79292100,0.009755,0.299295,50.0
2022-06-24,362.46779,370.726432,362.43928,370.716919,98050300,0.031299,0.310771,50.0
2022-06-27,371.638753,371.933363,368.207963,369.300873,66009600,-0.003827,0.310951,50.0
2022-06-28,370.859513,373.644065,361.640997,361.755035,86548900,-0.020644,0.307961,50.0
2022-06-29,362.306285,363.29464,359.635772,361.460449,65676000,-0.000815,0.307883,50.0
2022-06-30,357.564021,361.764632,354.066697,358.523895,112508300,-0.008157,0.301275,50.0
2022-07-01,357.868051,362.752922,355.245044,362.315735,74839700,0.010521,0.280149,51.5
2022-07-05,357.221816,363.019026,354.389729,363.0,81438000,0.001887,0.279777,51.5
2022-07-06,363.142526,366.715894,360.757139,364.225952,70426200,0.003372,0.279992,51.5
2022-07-07,366.003137,370.47933,364.244963,369.68103,64525900,0.014866,0.278029,51.5
2022-07-08,368.046424,371.249166,366.516356,369.376953,72397800,-0.000823,0.27721,51.5
2022-07-11,366.696899,367.666257,364.463544,365.157318,58366900,-0.011489,0.277659,51.5
2022-07-12,364.606112,366.991528,360.177425,361.926086,62219200,-0.008888,0.271394,51.5
2022-07-13,356.480591,362.962064,356.06243,360.025421,84224600,-0.005265,0.259886,51.5
2022-07-14,355.064521,360.234489,352.622114,359.151093,89704800,-0.002431,0.259761,51.5
2022-07-15,363.560747,366.126734,361.65054,366.012695,79060400,0.018925,0.266691,51.5
2022-07-18,369.101418,369.776167,361.764626,362.990601,63203600,-0.008291,0.259836,51.5
2022-07-19,366.915539,373.368501,366.259816,372.798279,78506000,0.026661,0.26997,51.5
2022-07-20,372.988314,376.590191,371.619791,375.174133,71843800,0.006353,0.270611,51.5
2022-07-21,374.594391,379.042074,372.189978,378.994568,64903900,0.010132,0.270819,51.5
2022-07-22,379.118172,380.315607,373.254429,375.478271,72197300,-0.009321,0.270358,51.5
2022-07-25,376.105537,376.789798,373.691611,375.934479,53631500,0.001214,0.261552,51.5
2022-07-26,374.290304,374.499385,370.593413,371.486755,52946400,-0.011902,0.249267,51.5
2022-07-27,374.784469,382.881565,374.489859,381.132904,82342100,0.025635,0.230999,51.5
2022-07-28,381.940735,386.606984,378.386364,385.913239,73966600,0.012464,0.23221,51.5
2022-07-29,387.34821,392.52769,386.57842,391.539307,87003700,0.014473,0.232346,51.5
2022-08-01,388.840333,392.888881,388.127562,390.379913,69997500,-0.002966,0.205897,58.2
2022-08-02,388.811824,392.499231,386.626005,387.804443,63435400,-0.006619,0.208113,58.2
2022-08-03,389.933296,395.046245,389.648199,393.877319,67820600,0.015538,0.2015,58.2
2022-08-04,393.80123,394.485492,391.96704,393.611176,45656600,-0.000676,0.201275,58.2
2022-08-05,389.324988,393.5921,389.267968,392.945862,56814900,-0.001692,0.200851,58.2
2022-08-08,394.637572,396.889924,391.387323,392.489746,53886100,-0.001161,0.18226,58.2
2022-08-09,391.75787,392.261561,389.857148,390.931061,44931800,-0.003979,0.182302,58.2
2022-08-10,397.992313,399.28482,396.034571,399.142242,68665700,0.020787,0.177263,58.2
2022-08-11,401.993326,403.856055,398.400962,399.142242,59489700,0.0,0.177115,58.2
2022-08-12,401.080954,406.003818,400.130592,405.899292,61694500,0.016787,0.17784,58.2
2022-08-15,403.684986,408.094677,403.627967,407.57196,54048300,0.004112,0.176808,58.2
2022-08-16,406.498087,410.299533,405.690274,408.3703,59289000,0.001957,0.176801,58.2
2022-08-17,404.768391,408.180185,403.466401,405.471649,63563400,-0.007123,0.17968,58.2
2022-08-18,405.671246,407.334379,404.378769,406.650146,49023200,0.002902,0.176464,58.2
2022-08-19,403.88457,404.15067,400.311202,401.185547,68016900,-0.013529,0.1827,58.2
2022-08-22,396.348198,396.519285,391.929024,392.831879,77695600,-0.021042,0.191077,58.2
2022-08-23,392.404248,394.799178,391.330335,391.881561,49105200,-0.002422,0.188651,58.2
2022-08-24,391.653457,394.504541,390.969224,393.136047,49177800,0.003196,0.187154,58.2
2022-08-25,394.628065,398.733633,393.535155,398.686127,50942300,0.014019,0.189119,58.2
2022-08-26,398.572115,399.113799,385.13399,385.19101,103087000,-0.034435,0.212982,58.2
2022-08-29,382.235334,385.694634,381.284972,382.643982,65370800,-0.006634,0.212359,58.2
2022-08-30,383.803473,384.041063,376.34313,378.44342,85652400,-0.011038,0.201789,58.2
2022-08-31,380.077998,381.322969,375.430746,375.563782,76029700,-0.007638,0.202337,58.2
2022-09-01,373.387535,377.084426,370.678999,376.74231,78740100,0.003133,0.200309,58.6
2022-09-02,380.410659,381.62712,370.954551,372.769745,99632100,-0.010601,0.200848,58.6
2022-09-06,373.615572,374.556421,369.139378,371.36322,76637400,-0.00378,0.201055,58.6
2022-09-07,371.049597,378.80455,370.831033,378.03476,70964200,0.017806,0.2047,58.6
2022-09-08,375.763292,380.961739,374.556315,380.505585,80821700,0.006515,0.191437,58.6
2022-09-09,382.748551,387.281794,382.482451,386.416962,76706900,0.015416,0.193297,58.6
2022-09-12,388.488683,391.292261,388.184561,390.569977,69256300,0.01069,0.191142,58.6
2022-09-13,381.883672,383.090649,372.465617,373.587036,122947100,-0.044456,0.230379,58.6
2022-09-14,374.889083,376.533218,371.705366,375.012634,85023700,0.003809,0.230334,58.6
2022-09-15,373.454028,376.305112,369.481524,370.755005,87633800,-0.011418,0.226615,58.6
2022-09-16,366.571443,368.584928,364.634257,367.926483,103084800,-0.007658,0.227159,58.6
2022-09-19,364.777417,370.779724,364.70106,370.779724,73278500,0.007725,0.228992,58.6
2022-09-20,367.449381,368.4609,363.765931,366.523743,77274900,-0.011545,0.230659,58.6
2022-09-21,368.451322,371.504982,360.120605,360.130157,106746600,-0.017598,0.234868,58.6
2022-09-22,359.357216,360.998553,356.360838,357.105164,89472600,-0.008435,0.224477,58.6
2022-09-23,353.631672,353.669851,346.675098,351.121979,122346900,-0.016897,0.227374,58.6
2022-09-26,349.652339,353.278536,346.426918,347.648376,92581200,-0.009942,0.2189,58.6
2022-09-27,351.188639,353.459795,344.365649,346.760864,108294100,-0.002556,0.217292,58.6
2022-09-28,347.715198,355.272962,346.016606,353.583923,110802200,0.019485,0.228109,58.6
2022-09-29,350.034104,350.320372,343.249291,346.197968,112952300,-0.02111,0.232897,58.6
2022-09-30,345.253122,349.175167,340.710839,340.844421,153711200,-0.015585,0.233424,58.6
2022-10-03,344.566115,351.694478,342.781643,349.843201,89756500,0.026059,0.249783,59.9
2022-10-04,355.36836,360.712251,349.805007,360.683624,103602800,0.030516,0.264493,59.9
2022-10-05,356.313108,362.105476,353.984699,359.843872,88065700,-0.002331,0.264494,59.9
2022-10-06,358.441111,361.399339,355.635569,356.131805,82333500,-0.010369,0.264725,59.9
2022-10-07,352.095321,356.217755,344.432571,346.197968,107789500,-0.02829,0.269044,59.9
2022-10-10,347.314404,347.55297,341.312096,343.554596,76042800,-0.007665,0.254112,59.9
2022-10-11,341.855947,346.426886,339.441658,341.378815,92482800,-0.006353,0.254086,59.9
2022-10-12,341.78919,343.363722,340.004689,340.252808,76991800,-0.003304,0.253159,59.9
2022-10-13,333.239016,350.70209,332.189318,349.232513,147254500,0.026049,0.266883,59.9
2022-10-14,351.694424,353.326239,340.634494,341.273865,123737000,-0.023053,0.272869,59.9
2022-10-17,347.362157,351.150591,340.93994,350.04364,93168200,0.025373,0.284185,59.9
2022-10-18,357.973525,358.278896,350.711551,354.156464,97162900,0.011681,0.286909,59.9
2022-10-19,352.11434,354.843554,348.831665,351.646759,79746900,-0.007112,0.281312,59.9
2022-10-20,351.198229,355.626034,347.934629,348.698059,88283100,-0.008421,0.280523,59.9
2022-10-21,348.421341,357.658622,346.913615,357.171967,131038400,0.024011,0.286446,59.9
2022-10-24,358.698819,362.678089,356.045933,361.542511,85436900,0.012162,0.287071,59.9
2022-10-25,361.466175,367.630721,361.351668,367.315826,78846300,0.015842,0.262796,59.9
2022-10-26,364.166731,369.854144,363.90909,364.548431,104087300,-0.007563,0.263218,59.9
2022-10-27,365.550391,367.392116,361.981419,362.601715,81971800,-0.005354,0.261703,59.9
2022-10-28,362.49675,371.705404,362.315437,371.228271,100302000,0.023512,0.270005,59.9
2022-10-31,368.766305,370.636657,367.640279,368.546814,96631300,-0.007249,0.269914,59.9
2022-11-01,372.297047,372.535613,365.760324,366.934052,85407600,-0.004386,0.268091,56.7
2022-11-02,366.342417,370.856102,357.620448,357.725403,126990400,-0.025416,0.273464,56.7
2022-11-03,354.480916,357.08607,351.923492,354.041962,87100100,-0.01035,0.274019,56.7
2022-11-04,359.758023,361.542494,353.078166,359.137756,103505200,0.014291,0.272496,56.7
2022-11-07,360.435516,363.164729,358.355224,362.57309,68286900,0.00952,0.271696,56.7
2022-11-08,363.679987,367.5066,360.445043,364.529297,84641100,0.005381,0.271665,56.7
2022-11-09,362.554014,363.708696,356.523051,357.019287,78495500,-0.020817,0.273797,56.7
2022-11-10,370.302641,376.972976,368.002888,376.638977,141455800,0.053497,0.306482,56.7
2022-11-11,377.497834,381.085881,375.608378,380.284302,93839900,0.009632,0.302013,56.7
2022-11-14,378.518893,381.877897,376.772571,377.049316,71903500,-0.008543,0.296299,56.7
2022-11-15,382.803516,383.910468,376.448106,380.265167,93194500,0.008493,0.284856,56.7
2022-11-16,378.633357,379.587622,376.734378,377.364197,68508500,-0.007658,0.285937,56.7
2022-11-17,372.602412,376.887083,372.297069,376.209534,74496300,-0.003065,0.284061,56.7
2022-11-18,379.549449,379.616255,375.06442,377.917664,92922500,0.00453,0.269369,56.7
2022-11-21,376.591279,377.717305,374.701824,376.543549,51243200,-0.003643,0.268245,56.7
2022-11-22,378.49019,381.772864,377.077867,381.610626,60429000,0.013367,0.268323,56.7
2022-11-23,381.276646,384.502067,381.047631,384.015411,68261600,0.006282,0.267582,56.7
2022-11-25,383.452372,384.482995,383.175656,383.929504,30545400,-0.000224,0.259511,56.7
2022-11-28,380.837718,382.479056,377.039732,377.803162,67881600,-0.016086,0.254126,56.7
2022-11-29,377.936742,379.129573,375.312512,377.154266,52310000,-0.001719,0.245754,56.7
2022-11-30,377.402385,389.034882,375.484331,389.034882,144566700,0.031015,0.258116,56.7
2022-12-01,390.07501,391.248767,386.238874,388.748596,76398200,-0.000736,0.256575,59.8
2022-12-02,383.85317,389.206583,383.748214,388.300049,85342700,-0.001154,0.254536,59.8
2022-12-05,385.475492,386.410654,379.95984,381.31488,77289800,-0.018153,0.25447,59.8
2022-12-06,381.152636,381.696545,373.728454,375.818268,77972200,-0.01452,0.257111,59.8
2022-12-07,374.969016,377.545544,374.043377,375.178955,65927900,-0.001703,0.253485,59.8
2022-12-08,377.068404,379.186845,375.283903,378.118073,60737900,0.007803,0.253042,59.8
2022-12-09,376.87748,379.434903,375.169337,375.293396,81447700,-0.007498,0.253601,59.8
2022-12-12,376.085433,380.704102,375.417464,380.704102,75405800,0.014314,0.247889,59.8
2022-12-13,391.458718,391.716359,380.818665,383.586029,123782500,0.007541,0.247401,59.8
2022-12-14,383.242494,386.9546,378.184899,381.133575,108111300,-0.006414,0.247878,59.8
2022-12-15,376.266797,377.173361,370.149982,371.810394,117705900,-0.024766,0.247276,59.8
2022-12-16,369.251735,370.593835,365.282951,367.420715,119858000,-0.011876,0.247939,59.8
2022-12-19,367.61249,367.948023,362.637108,364.305145,79878100,-0.008516,0.24631,59.8
2022-12-20,363.547855,366.423797,362.224917,364.80368,74427200,0.001368,0.244838,59.8
2022-12-21,367.401582,371.389559,366.864742,370.258362,78167400,0.014842,0.248089,59.8
2022-12-22,367.209832,370.239161,359.272233,364.976196,100120900,-0.014369,0.24394,59.8
2022-12-23,363.950484,367.219475,362.39748,367.075684,59857300,0.005736,0.186741,59.8
2022-12-27,366.960555,367.305654,363.950389,365.628021,51638200,-0.003952,0.184244,59.8
2022-12-28,365.560973,367.535814,360.85404,361.084106,70911500,-0.012506,0.185946,59.8
2022-12-29,363.931296,368.456113,363.404023,367.58374,66970900,0.01784,0.192155,59.8
2022-12-30,364.899521,366.75927,362.780889,366.615479,84022200,-0.002638,0.191222,59.8
2023-01-03,368.475269,370.45008,362.205707,365.072083,74850700,-0.004219,0.191361,64.9
2023-01-04,367.334471,369.922831,364.28598,367.890503,85934100,0.007691,0.192372,64.9
2023-01-05,365.934851,366.049884,363.097263,363.69162,76970500,-0.011479,0.194671,64.9
2023-01-06,366.788028,373.15346,363.720374,372.03183,104189600,0.022673,0.202419,64.9
2023-01-09,374.227137,377.419449,371.638807,371.820923,73978100,-0.000567,0.201293,64.9
2023-01-10,371.236123,374.495518,370.296639,374.428406,65358100,0.006988,0.202639,64.9
2023-01-11,376.010286,379.240923,375.19543,379.164215,68881100,0.012569,0.20091,64.9
2023-01-12,380.266569,382.011285,376.192319,380.544556,90157700,0.003634,0.201083,64.9
2023-01-13,377.342792,382.59619,377.074372,382.020996,63903900,0.003872,0.179258,64.9
2023-01-17,382.001767,383.679399,380.640475,381.321106,62677300,-0.001834,0.179293,64.9
2023-01-18,382.509889,383.573974,375.099535,375.300842,99632300,-0.015914,0.184681,64.9
2023-01-19,373.258862,374.907737,371.245727,372.568665,86958900,-0.007307,0.17857,64.9
2023-01-20,373.968297,379.662664,372.319423,379.509277,91806400,0.018458,0.182055,64.9
2023-01-23,380.314612,385.999385,379.355965,384.062927,84178800,0.011927,0.184998,64.9
2023-01-24,382.385183,384.561301,381.19647,383.650604,59524900,-0.001074,0.183855,64.9
2023-01-25,379.576392,384.129966,377.285211,383.794434,84800300,0.000375,0.182294,64.9
2023-01-26,386.459508,388.175495,383.487696,388.012512,72287400,0.010931,0.180359,64.9
2023-01-27,386.967535,391.281447,386.756631,388.903992,68346200,0.002295,0.17925,64.9
2023-01-30,386.143077,388.376742,383.727297,384.024475,74202000,-0.012626,0.1822,64.9
2023-01-31,384.542221,389.718911,384.197092,389.67099,86811800,0.014596,0.17058,64.9
2023-02-01,388.453452,396.563629,385.711735,393.812286,101459200,0.010572,0.167591,66.9
2023-02-02,397.704428,401.011773,395.806325,399.545044,101654500,0.014452,0.167916,66.9
2023-02-03,394.569636,399.727164,394.090313,395.298218,94736800,-0.010686,0.172553,66.9
2023-02-06,392.84406,394.282031,391.223944,392.882385,60295300,-0.00613,0.170396,66.9
2023-02-07,391.962064,399.266951,390.715835,398.020721,90990700,0.012994,0.165985,66.9
2023-02-08,396.045943,397.388044,392.97826,393.668488,76227500,-0.010995,0.170512,66.9
2023-02-09,397.273074,397.426461,389.0287,390.255768,78694900,-0.008707,0.172579,66.9
2023-02-10,389.076539,391.549865,388.261713,391.166412,70769700,0.002331,0.166877,66.9
2023-02-13,391.818305,395.892556,391.358144,395.758331,64913500,0.011671,0.162913,66.9
2023-02-14,394.234073,397.886516,391.616985,395.576202,88389300,-0.00046,0.162443,66.9
2023-02-15,393.380915,396.937488,392.537301,396.860809,61555700,0.003242,0.161182,66.9
2023-02-16,391.885404,395.835026,391.262289,391.396484,76431500,-0.013865,0.167463,66.9
2023-02-17,389.268282,390.658332,387.341392,390.418671,89257800,-0.002501,0.163119,66.9
2023-02-21,386.392348,387.446866,382.327693,382.586517,82655900,-0.020265,0.164132,66.9
2023-02-22,382.998721,384.542158,380.602103,382.059265,83742300,-0.001379,0.164213,66.9
2023-02-23,384.954421,385.567969,379.864006,384.091644,96242400,0.005305,0.163743,66.9
2023-02-24,379.068293,380.822605,377.361902,379.988586,108194400,-0.01074,0.163181,66.9
2023-02-27,383.334174,384.695465,380.3432,381.282684,80444700,0.0034,0.163138,66.9
2023-02-28,380.803455,382.76867,379.768099,379.873566,96438600,-0.003703,0.163079,66.9
2023-03-01,379.058719,380.285786,377.112666,378.416412,99706800,-0.003843,0.163359,62.0
2023-03-02,376.441571,382.20305,376.106039,381.359436,85127800,0.007747,0.157955,62.0
2023-03-03,383.180897,387.724905,382.529023,387.475647,90120000,0.015911,0.162216,62.0
2023-03-06,388.300082,390.600859,387.30311,387.74408,72795900,0.000693,0.153851,62.0
2023-03-07,387.696119,387.935781,381.186896,381.800415,108310600,-0.015448,0.156942,62.0
2023-03-08,381.915533,383.180925,380.18995,382.423615,74746600,0.001631,0.157006,62.0
2023-03-09,383.209585,384.877651,374.380454,375.367859,111945300,-0.018622,0.165902,62.0
2023-03-10,374.821453,376.90173,368.427293,369.951538,189253000,-0.014534,0.16675,62.0
2023-03-13,366.02113,374.246341,364.909096,369.424316,157790000,-0.001426,0.166346,62.0
2023-03-14,374.351768,377.179789,371.044423,375.530914,149752400,0.016395,0.171001,62.0
2023-03-15,369.932391,373.383498,367.842518,373.18219,172996900,-0.006274,0.165334,62.0
2023-03-16,370.823865,380.074803,370.315783,379.729675,143254200,0.017393,0.170734,62.0
2023-03-17,378.397962,379.533476,373.90398,375.289703,140553400,-0.011761,0.166689,62.0
2023-03-20,376.069194,379.31219,375.36673,378.898376,93055800,0.00957,0.167943,62.0
2023-03-21,382.26641,384.354627,380.668979,383.873474,91524200,0.013045,0.172399,62.0
2023-03-22,383.700294,387.318545,377.291332,377.329803,111746600,-0.017193,0.173647,62.0
2023-03-23,380.197465,384.239161,375.636144,378.349854,119351300,0.0027,0.171858,62.0
2023-03-24,377.069991,380.919215,374.721962,380.832611,107682400,0.006541,0.171847,62.0
2023-03-27,383.113302,383.883165,380.649801,381.544739,74010400,0.001868,0.171779,62.0
2023-03-28,380.851777,381.544639,378.850194,380.688202,62871700,-0.002247,0.167665,62.0
2023-03-29,384.854979,386.462043,383.652096,386.221466,77497900,0.01443,0.173752,62.0
2023-03-30,388.858255,389.108464,386.616095,388.482971,69840000,0.005838,0.174438,62.0
2023-03-31,389.406748,394.256778,389.300879,393.958466,112062600,0.013996,0.174872,62.0
2023-04-03,393.438807,395.863808,393.044258,395.459656,67391100,0.003803,0.174974,63.7
2023-04-04,396.104379,396.393089,391.889475,393.265594,66601500,-0.005564,0.164756,63.7
2023-04-05,392.534213,393.294443,390.580734,392.235901,65200200,-0.002622,0.164946,63.7
2023-04-06,391.437137,394.045007,390.388227,393.76593,63743300,0.003893,0.164667,63.7
2023-04-10,391.283248,394.247167,390.667387,394.170166,63681000,0.001026,0.160973,63.7
2023-04-11,394.795624,395.680929,393.506137,394.27597,59297900,0.000268,0.160861,63.7
2023-04-12,396.3449,396.633609,392.081892,392.668884,86420400,-0.004084,0.160964,63.7
2023-04-13,393.756282,398.240631,392.611136,397.884583,85814800,0.013195,0.16396,63.7
2023-04-14,397.249502,399.443558,394.603161,396.912689,78161500,-0.002446,0.163339,63.7
2023-04-17,396.826117,398.35618,395.594367,398.336945,66436400,0.003582,0.157584,63.7
2023-04-18,399.915126,400.049863,397.220681,398.596771,63560000,0.000652,0.157585,63.7
2023-04-19,396.681779,399.43396,396.624043,398.529419,55227300,-0.000169,0.149825,63.7
2023-04-20,395.709826,398.105988,394.805256,396.354584,75840400,-0.005472,0.151151,63.7
2023-04-21,396.652874,397.124394,394.709026,396.662506,73457400,0.000777,0.139022,63.7
2023-04-24,396.460435,397.499741,395.122844,397.076324,64332100,0.001043,0.130126,63.7
